Time,Heart Rate
04:02:41,64
04:02:46,62
04:02:51,59
04:03:06,59
04:03:11,59
04:03:21,59
04:03:31,60
04:03:41,61
04:03:51,62
04:03:56,67
04:04:01,69
04:04:09,69
04:04:24,69
04:04:34,68
04:04:49,66
04:04:54,67
04:04:59,67
04:05:04,68
04:05:09,67
04:05:14,64
04:05:24,68
04:05:34,66
04:05:49,66
04:05:59,64
04:06:04,59
04:06:19,59
04:06:24,69
04:06:29,68
04:06:39,67
04:06:44,65
04:06:49,61
04:06:59,60
04:07:04,59
04:07:14,58
04:07:19,57
04:07:34,57
04:07:37,57
04:07:42,58
04:07:57,59
04:08:02,60
04:08:17,60
04:08:22,62
04:08:27,65
04:08:37,66
04:08:47,67
04:08:52,68
04:08:57,67
04:09:07,64
04:09:12,62
04:09:17,62
04:09:22,63
04:09:37,63
04:09:42,62
04:09:52,63
04:09:57,61
04:10:02,57
04:10:07,58
04:10:17,59
04:10:22,60
04:10:32,61
04:10:37,62
04:10:47,62
04:10:57,61
04:11:02,61
04:11:07,62
04:11:12,63
04:11:22,62
04:11:27,61
04:11:37,62
04:11:42,63
04:11:52,64
04:12:02,63
04:12:07,61
04:12:12,57
04:12:17,56
04:12:32,61
04:12:37,63
04:12:52,63
04:13:07,64
04:13:17,63
04:13:22,62
04:13:32,63
04:13:42,62
04:13:57,62
04:14:02,61
04:14:07,60
04:14:12,59
04:14:17,58
04:14:22,56
04:14:27,55
04:14:33,55
04:14:38,56
04:14:43,55
04:14:48,54
04:14:53,53
04:14:58,54
04:15:08,53
04:15:13,53
04:15:18,55
04:15:23,56
04:15:28,57
04:15:33,59
04:15:38,58
04:15:43,57
04:15:53,56
04:15:58,55
04:16:03,54
04:16:08,53
04:16:13,54
04:16:18,56
04:16:23,58
04:16:38,58
04:16:43,59
04:16:53,60
04:16:58,60
04:17:03,59
04:17:08,58
04:17:13,58
04:17:18,58
04:17:33,59
04:17:43,57
04:17:48,55
04:17:53,56
04:18:03,57
04:18:18,57
04:18:23,55
04:18:28,55
04:18:43,55
04:18:48,53
04:18:53,59
04:19:03,58
04:19:18,58
04:19:23,57
04:19:28,57
04:19:33,58
04:19:38,59
04:19:53,59
04:20:03,61
04:20:18,61
04:20:23,62
04:20:28,61
04:20:38,60
04:20:45,59
04:20:50,58
04:20:55,56
04:21:00,55
04:21:10,56
04:21:20,57
04:21:25,58
04:21:30,66
04:21:35,68
04:21:40,69
04:21:45,67
04:21:50,59
04:21:55,58
04:22:00,60
04:22:05,61
04:22:15,60
04:22:20,59
04:22:25,58
04:22:30,54
04:22:35,53
04:22:40,57
04:22:45,56
04:22:50,58
04:22:55,59
04:23:00,60
04:23:10,59
04:23:15,58
04:23:25,59
04:23:30,60
04:23:45,61
04:23:55,59
04:24:00,60
04:24:05,61
04:24:10,62
04:24:15,63
04:24:30,63
04:24:40,62
04:24:55,62
04:25:00,63
04:25:05,62
04:25:10,61
04:25:15,60
04:25:20,59
04:25:30,60
04:25:35,59
04:25:50,59
04:26:05,58
04:26:10,59
04:26:15,58
04:26:20,56
04:26:25,55
04:26:30,54
04:26:36,54
04:26:41,55
04:26:46,58
04:26:51,60
04:26:56,61
04:27:06,62
04:27:11,63
04:27:21,64
04:27:36,64
04:27:41,65
04:27:46,65
04:27:51,65
04:28:06,65
04:28:21,64
04:28:26,64
04:28:31,64
04:28:46,63
04:28:51,61
04:28:56,61
04:29:06,60
04:29:11,59
04:29:16,57
04:29:21,60
04:29:26,61
04:29:31,62
04:29:46,62
04:29:51,63
04:29:56,64
04:30:01,66
04:30:06,65
04:30:11,66
04:30:21,67
04:30:36,67
04:30:41,67
04:30:51,63
04:30:56,60
04:31:01,57
04:31:06,56
04:31:16,57
04:31:21,55
04:31:36,55
04:31:51,56
04:31:56,63
04:32:01,67
04:32:06,63
04:32:11,59
04:32:16,58
04:32:31,58
04:32:41,57
04:32:46,54
04:33:01,54
04:33:16,54
04:33:22,53
04:33:37,53
04:33:52,53
04:34:02,56
04:34:07,63
04:34:22,63
04:34:37,63
04:34:52,60
04:35:07,60
04:35:12,56
04:35:22,55
04:35:27,56
04:35:32,58
04:35:37,59
04:35:42,63
04:35:57,63
04:36:02,57
04:36:12,60
04:36:27,60
04:36:32,63
04:36:37,64
04:36:42,62
04:36:48,61
04:37:03,62
04:37:08,61
04:37:13,58
04:37:18,57
04:37:23,55
04:37:28,54
04:37:38,55
04:37:43,56
04:37:48,58
04:37:58,61
04:38:03,63
04:38:18,63
04:38:33,63
04:38:48,62
04:38:53,63
04:38:58,65
04:39:08,60
04:39:18,59
04:39:28,56
04:39:33,55
04:39:48,55
04:39:53,54
04:40:03,56
04:40:08,60
04:40:13,58
04:40:18,57
04:40:24,56
04:40:39,57
04:40:54,59
04:40:59,64
04:41:04,61
04:41:09,61
04:41:14,64
04:41:19,63
04:41:24,62
04:41:34,63
04:41:49,64
04:41:54,66
04:42:09,66
04:42:24,66
04:42:29,64
04:42:34,60
04:42:39,57
04:42:54,58
04:43:09,59
04:43:24,59
04:43:29,57
04:43:44,58
04:43:49,57
04:43:54,56
04:43:59,54
04:44:14,56
04:44:19,59
04:44:24,59
04:44:34,58
04:44:44,59
04:44:59,60
04:45:14,60
04:45:24,61
04:45:34,62
04:45:39,63
04:45:44,65
04:45:49,66
04:45:54,64
04:46:04,62
04:46:09,60
04:46:24,60
04:46:29,61
04:46:34,58
04:46:44,57
04:46:49,60
04:46:54,61
04:47:09,61
04:47:14,63
04:47:19,64
04:47:34,64
04:47:39,65
04:47:44,67
04:47:59,67
04:48:05,62
04:48:10,60
04:48:15,59
04:48:20,61
04:48:25,61
04:48:30,60
04:48:35,57
04:48:40,56
04:48:50,55
04:49:00,56
04:49:05,54
04:49:10,54
04:49:25,54
04:49:35,58
04:49:40,60
04:49:45,64
04:49:50,61
04:49:55,63
04:50:05,64
04:50:10,63
04:50:15,61
04:50:20,60
04:50:35,60
04:50:40,62
04:50:50,66
04:50:57,67
04:51:02,65
04:51:07,61
04:51:12,60
04:51:27,60
04:51:32,57
04:51:37,56
04:51:47,55
04:51:52,56
04:52:02,60
04:52:07,62
04:52:12,65
04:52:27,65
04:52:42,65
04:52:57,65
04:53:02,64
04:53:07,60
04:53:12,59
04:53:17,59
04:53:32,59
04:53:37,60
04:53:42,71
04:53:52,70
04:53:57,68
04:54:02,65
04:54:08,64
04:54:18,65
04:54:23,66
04:54:38,66
04:57:39,57
04:57:49,58
04:57:54,57
04:58:04,59
04:58:09,59
04:58:14,58
04:58:19,55
04:58:24,55
04:58:34,57
04:58:39,58
04:58:44,56
04:58:49,54
04:58:54,55
04:59:04,56
04:59:09,56
04:59:14,57
04:59:19,75
04:59:24,79
04:59:29,79
04:59:44,79
04:59:49,76
04:59:54,65
04:59:59,64
05:00:05,64
05:00:10,63
05:00:20,67
05:00:25,66
05:00:30,65
05:00:35,66
05:00:45,67
05:01:00,68
05:01:10,72
05:01:25,72
05:01:40,69
05:01:45,63
05:01:55,60
05:02:00,59
05:02:15,58
05:02:20,57
05:02:30,56
05:02:35,55
05:02:40,56
05:02:45,57
05:02:50,58
05:02:55,59
05:03:00,60
05:03:10,61
05:03:15,62
05:03:20,64
05:03:25,64
05:03:30,66
05:03:35,68
05:03:40,69
05:03:50,69
05:04:05,69
05:04:20,70
05:04:25,67
05:04:30,65
05:04:35,66
05:04:40,71
05:04:45,68
05:04:50,67
05:04:55,64
05:05:00,63
05:05:05,61
05:05:10,60
05:05:15,62
05:05:25,57
05:05:40,57
05:05:45,59
05:05:55,60
05:06:00,66
05:06:05,68
05:06:10,69
05:06:20,66
05:06:27,60
05:06:37,59
05:06:47,62
05:06:52,66
05:07:07,66
05:07:22,63
05:07:37,64
05:07:52,69
05:07:57,70
05:08:12,71
05:08:17,80
05:08:32,78
05:08:37,77
05:08:52,77
05:08:57,78
05:09:12,77
05:09:17,74
05:09:32,74
05:09:37,71
05:09:42,70
05:09:52,65
05:09:57,64
05:10:12,64
05:10:17,65
05:10:32,65
05:10:34,66
05:10:44,64
05:10:49,60
05:10:59,62
05:11:04,63
05:11:19,63
05:11:24,65
05:11:34,63
05:11:39,62
05:11:44,58
05:11:59,58
05:12:04,64
05:12:09,65
05:12:19,64
05:12:24,60
05:12:29,56
05:12:34,55
05:12:49,55
05:12:54,56
05:13:04,57
05:13:09,58
05:13:14,59
05:13:19,60
05:13:24,61
05:13:39,61
05:13:40,61
05:13:45,63
05:13:50,64
05:13:55,65
05:14:00,62
05:14:05,60
05:14:15,61
05:14:20,62
05:14:25,61
05:14:30,60
05:14:40,59
05:14:50,60
05:14:55,61
05:15:05,62
05:15:10,63
05:15:20,63
05:15:35,57
05:15:40,56
05:15:50,57
05:15:55,65
05:16:00,66
05:16:15,66
05:16:20,67
05:16:25,67
05:16:30,66
05:16:40,67
05:16:45,67
05:16:50,81
05:16:55,82
05:17:00,80
05:17:05,72
05:17:20,73
05:17:25,72
05:17:35,72
05:17:40,69
05:17:45,65
05:17:55,60
05:18:00,57
05:18:10,59
05:18:15,63
05:18:20,64
05:18:25,66
05:18:30,66
05:18:35,65
05:18:50,65
05:19:00,67
05:19:10,66
05:19:15,62
05:19:30,62
05:19:45,61
05:19:55,64
05:20:10,64
05:20:15,69
05:20:30,67
05:20:35,63
05:20:40,60
05:20:45,62
05:21:00,62
05:21:15,62
05:21:20,62
05:21:25,63
05:21:30,63
05:21:35,64
05:21:45,63
05:21:55,62
05:22:00,60
05:22:10,59
05:22:15,57
05:22:20,55
05:22:35,55
05:22:40,59
05:22:45,65
05:22:50,65
05:22:55,61
05:23:00,59
05:23:15,59
05:23:20,63
05:23:25,67
05:23:35,65
05:23:40,61
05:23:50,59
05:23:55,57
05:24:05,58
05:24:15,60
05:24:20,61
05:24:25,62
05:24:30,63
05:24:35,63
05:24:50,63
05:25:05,63
05:25:20,63
05:25:25,64
05:25:30,65
05:25:40,66
05:25:50,71
05:25:55,75
05:26:00,73
05:26:05,71
05:26:10,66
05:26:20,65
05:26:25,64
05:26:35,63
05:26:40,67
05:26:45,71
05:26:51,68
05:26:56,65
05:27:06,60
05:27:11,58
05:27:16,60
05:27:21,60
05:27:26,58
05:27:36,59
05:27:41,58
05:27:46,57
05:27:51,56
05:28:01,54
05:28:06,52
05:28:11,55
05:28:16,64
05:28:21,66
05:28:26,65
05:28:31,62
05:28:46,59
05:28:51,58
05:28:56,60
05:29:01,62
05:29:06,63
05:29:11,64
05:29:21,63
05:29:31,58
05:29:36,57
05:29:46,60
05:29:51,62
05:29:56,62
05:30:01,60
05:30:06,57
05:30:11,56
05:30:16,55
05:30:26,54
05:30:31,62
05:30:36,61
05:30:46,60
05:30:51,62
05:30:56,68
05:31:01,66
05:31:06,63
05:31:11,64
05:31:16,65
05:31:21,64
05:31:26,62
05:31:41,67
05:31:51,66
05:31:56,65
05:32:01,65
05:32:11,63
05:32:16,62
05:32:21,60
05:32:26,61
05:32:36,58
05:32:41,59
05:32:46,61
05:32:56,62
05:33:06,64
05:33:21,64
05:33:26,63
05:33:31,64
05:33:46,64
05:33:51,63
05:33:56,63
05:34:11,63
05:34:16,59
05:34:21,56
05:34:26,57
05:34:31,60
05:34:36,61
05:34:51,61
05:34:56,61
05:35:01,59
05:35:06,58
05:35:11,60
05:35:16,60
05:35:26,61
05:35:33,61
05:35:38,62
05:35:43,63
05:35:48,62
05:35:53,60
05:35:58,58
05:36:03,60
05:36:08,58
05:36:13,59
05:36:18,59
05:36:23,60
05:36:28,61
05:36:33,60
05:36:38,57
05:36:53,57
05:36:58,63
05:37:03,65
05:37:08,65
05:37:23,65
05:37:28,63
05:37:38,62
05:37:43,59
05:37:58,59
05:38:03,66
05:38:13,67
05:38:19,67
05:38:24,67
05:38:29,67
05:38:39,70
05:38:44,71
05:38:59,68
05:39:04,65
05:39:09,63
05:39:14,58
05:39:19,56
05:39:24,57
05:39:29,60
05:39:34,62
05:39:39,61
05:39:44,62
05:39:54,62
05:39:59,66
05:40:04,69
05:40:19,67
05:40:29,68
05:40:39,62
05:40:44,61
05:40:49,62
05:40:59,61
05:41:04,56
05:41:09,57
05:41:14,60
05:41:19,60
05:41:29,61
05:41:34,61
05:41:39,60
05:41:49,61
05:41:54,63
05:42:09,64
05:42:19,65
05:42:24,67
05:42:34,66
05:42:39,60
05:42:44,57
05:42:49,56
05:42:54,55
05:43:04,54
05:43:09,53
05:43:14,54
05:43:19,56
05:43:24,55
05:43:29,56
05:43:34,58
05:43:49,58
05:43:54,59
05:44:09,59
05:44:24,59
05:44:30,82
05:44:45,81
05:44:55,80
05:45:00,80
05:45:05,79
05:45:15,77
05:45:20,66
05:45:25,64
05:45:40,65
05:45:50,64
05:46:00,65
05:46:05,64
05:46:10,62
05:46:15,60
05:46:20,61
05:46:35,61
05:46:45,63
05:46:55,64
05:47:10,62
05:47:15,61
05:47:25,60
05:47:35,61
05:47:45,63
05:47:50,67
05:47:55,67
05:48:00,67
05:48:05,66
05:48:10,65
05:48:20,66
05:48:25,68
05:48:40,64
05:48:45,61
05:48:50,63
05:48:55,64
05:49:05,65
05:49:10,66
05:49:15,65
05:49:30,65
05:49:35,63
05:49:40,59
05:49:45,58
05:49:50,56
05:49:55,57
05:50:00,56
05:50:10,55
05:50:15,56
05:50:20,57
05:50:25,59
05:50:30,61
05:50:35,65
05:50:40,63
05:50:45,64
05:50:50,63
05:50:57,63
05:51:12,61
05:51:27,61
05:51:37,65
05:51:42,67
05:51:47,66
05:51:52,64
05:52:07,65
05:52:17,66
05:52:27,67
05:52:42,68
05:52:47,68
05:52:52,69
05:53:02,67
05:53:07,65
05:53:12,64
05:53:22,65
05:53:27,64
05:53:32,61
05:53:37,60
05:53:47,57
05:53:52,55
05:53:57,56
05:54:02,64
05:54:07,63
05:54:12,61
05:54:17,59
05:54:22,56
05:54:27,54
05:54:32,55
05:54:47,55
05:54:52,55
05:54:57,58
05:55:02,57
05:55:17,57
05:55:27,58
05:55:32,55
05:55:37,54
05:55:42,53
05:55:52,52
05:55:57,52
05:56:02,55
05:56:07,57
05:56:12,59
05:56:17,60
05:56:27,59
05:56:32,58
05:56:37,55
05:56:42,54
05:56:57,54
05:56:58,62
05:57:03,64
05:57:08,63
05:57:13,61
05:57:23,64
05:57:28,65
05:57:38,62
05:57:43,60
05:57:48,59
05:57:53,60
05:57:58,60
05:58:03,57
05:58:08,56
05:58:13,59
05:58:18,63
05:58:33,63
05:58:43,64
05:58:58,64
05:59:03,66
05:59:08,67
05:59:13,65
05:59:18,62
05:59:23,61
05:59:28,61
05:59:33,65
05:59:38,66
05:59:43,65
05:59:48,64
05:59:53,63
05:59:58,64
06:00:03,63
06:00:18,66
06:00:23,69
06:00:28,73
06:00:33,76
06:00:38,73
06:00:53,73
06:00:58,74
06:01:03,73
06:01:08,71
06:01:13,69
06:01:18,68
06:01:33,68
06:01:48,68
06:01:53,68
06:01:58,66
06:02:08,65
06:02:23,65
06:02:38,66
06:02:43,67
06:02:48,72
06:02:53,74
06:02:59,72
06:03:04,68
06:03:09,71
06:03:14,76
06:03:19,75
06:03:24,74
06:03:39,71
06:03:44,63
06:03:49,62
06:03:54,61
06:03:59,61
06:04:04,59
06:04:09,60
06:04:14,63
06:04:19,66
06:04:29,64
06:04:44,64
06:04:49,66
06:04:54,66
06:04:59,68
06:05:09,67
06:05:14,68
06:05:29,68
06:05:34,67
06:05:39,66
06:05:54,66
06:05:57,65
06:06:07,65
06:06:12,64
06:06:17,62
06:06:22,61
06:06:27,60
06:06:32,61
06:06:37,62
06:06:42,62
06:06:47,63
06:06:57,64
06:07:12,64
06:07:27,64
06:07:42,64
06:07:57,64
06:08:02,68
06:08:07,70
06:08:12,72
06:08:17,71
06:08:22,69
06:08:27,65
06:08:32,62
06:08:37,63
06:08:47,62
06:08:52,63
06:08:57,63
06:09:05,63
06:09:20,64
06:09:25,65
06:09:30,66
06:09:35,65
06:09:45,68
06:09:50,69
06:10:05,70
06:10:10,71
06:10:25,71
06:10:35,74
06:10:40,75
06:10:45,76
06:11:00,76
06:11:10,77
06:11:15,78
06:11:20,80
06:11:30,79
06:11:45,78
06:11:50,77
06:12:05,77
06:12:20,77
06:12:25,78
06:12:30,77
06:12:40,76
06:12:45,77
06:12:50,78
06:12:55,78
06:13:05,80
06:13:10,81
06:13:20,83
06:13:25,83
06:13:30,83
06:13:35,81
06:13:40,82
06:13:45,83
06:13:55,82
06:14:00,81
06:14:05,80
06:14:10,78
06:14:15,77
06:14:20,74
06:14:25,72
06:14:30,69
06:14:40,69
06:14:55,69
06:15:00,71
06:15:10,77
06:15:15,78
06:15:20,80
06:15:35,80
06:15:50,80
06:15:55,81
06:16:02,81
06:16:12,82
06:16:17,83
06:16:22,83
06:16:37,78
06:16:42,74
06:16:47,74
06:17:02,74
06:17:07,75
06:17:12,74
06:17:27,74
06:17:32,71
06:17:37,72
06:17:47,73
06:17:52,70
06:17:57,69
06:18:07,67
06:18:22,67
06:18:37,66
06:18:42,64
06:18:47,62
06:18:57,61
06:19:02,58
06:19:07,57
06:19:15,57
06:19:30,59
06:19:40,60
06:19:45,62
06:19:50,63
06:20:00,64
06:20:05,65
06:20:15,66
06:20:20,66
06:20:25,69
06:20:30,70
06:20:35,68
06:20:40,68
06:20:50,67
06:21:00,66
06:21:15,66
06:21:20,67
06:21:35,67
06:21:45,66
06:21:55,67
06:22:00,78
06:22:10,78
06:22:15,77
06:22:30,77
06:22:40,76
06:22:45,75
06:22:54,74
06:23:04,75
06:23:14,74
06:23:19,73
06:23:24,70
06:23:29,68
06:23:44,68
06:23:54,72
06:23:59,83
06:24:04,88
06:24:09,89
06:24:14,90
06:24:29,90
06:25:50,74
06:25:55,72
06:26:00,72
06:26:05,73
06:26:20,73
06:26:25,72
06:26:35,72
06:26:40,73
06:26:45,72
06:26:50,67
06:26:55,69
06:27:10,69
06:27:25,69
06:27:30,71
06:27:35,71
06:27:45,79
06:27:50,83
06:27:55,84
06:28:10,84
06:28:15,74
06:28:20,71
06:28:35,71
06:28:40,72
06:28:50,73
06:29:05,73
06:29:06,73
06:29:11,74
06:29:21,71
06:29:26,70
06:29:41,70
06:29:51,71
06:30:06,71
06:30:11,68
06:30:16,66
06:30:21,64
06:30:26,63
06:30:31,65
06:30:36,64
06:30:41,63
06:30:51,60
06:31:06,60
06:31:16,65
06:31:21,67
06:31:31,66
06:31:36,60
06:31:41,58
06:31:56,59
06:32:06,60
06:32:11,61
06:32:16,60
06:32:31,60
06:32:36,62
06:32:41,63
06:32:46,62
06:32:56,61
06:33:11,63
06:33:16,63
06:33:26,64
06:33:31,64
06:33:36,64
06:33:41,64
06:33:56,64
06:34:01,65
06:34:06,66
06:34:21,66
06:34:26,67
06:34:41,67
06:34:46,69
06:34:51,70
06:35:01,71
06:35:11,70
06:35:26,70
06:35:31,70
06:35:36,66
06:35:41,65
06:35:46,61
06:35:51,61
06:36:06,61
06:36:09,61
06:36:24,62
06:36:29,64
06:36:34,64
06:36:44,66
06:36:49,68
06:37:04,69
06:37:19,71
06:37:29,73
06:37:34,75
06:37:39,75
06:37:49,74
06:37:54,73
06:37:59,67
06:38:04,64
06:38:19,62
06:38:24,61
06:38:29,63
06:38:44,63
06:38:54,64
06:38:59,64
06:39:14,64
06:39:29,64
06:39:39,65
06:39:44,66
06:39:49,67
06:39:54,68
06:39:59,69
06:40:09,70
06:40:24,70
06:40:29,69
06:40:39,68
06:40:49,66
06:40:59,66
06:41:09,64
06:41:14,66
06:41:19,72
06:41:24,70
06:41:29,67
06:41:34,62
06:41:39,64
06:41:44,70
06:41:49,69
06:41:54,72
06:41:59,70
06:42:04,67
06:42:19,67
06:42:34,67
06:42:39,67
06:42:44,62
06:42:49,56
06:43:04,56
06:43:09,60
06:43:14,66
06:43:20,68
06:43:25,70
06:43:40,70
06:43:45,71
06:44:00,71
06:44:05,75
06:44:10,79
06:44:25,80
06:44:35,79
06:44:50,79
06:44:55,78
06:45:00,77
06:45:05,71
06:45:15,70
06:45:30,68
06:45:35,67
06:45:50,68
06:45:55,69
06:46:10,68
06:46:15,67
06:46:20,68
06:46:25,67
06:46:40,69
06:46:45,72
06:46:50,69
06:46:55,67
06:47:00,66
06:47:05,67
06:47:10,68
06:47:20,67
06:47:25,69
06:47:30,72
06:47:35,73
06:47:40,72
06:47:55,72
06:48:00,66
06:48:05,65
06:48:10,66
06:48:25,66
06:48:30,68
06:48:35,70
06:48:40,70
06:48:55,70
06:49:10,70
06:49:15,73
06:49:20,72
06:49:35,72
06:49:40,72
06:49:45,72
06:49:50,71
06:49:55,70
06:50:02,69
06:50:07,65
06:50:22,65
06:50:27,66
06:50:32,67
06:50:47,67
06:50:52,67
06:50:57,62
06:51:02,63
06:51:07,68
06:51:12,69
06:51:22,68
06:51:27,66
06:51:32,68
06:51:37,71
06:51:52,71
06:51:57,74
06:52:02,77
06:52:07,78
06:52:12,77
06:52:17,76
06:52:22,74
06:52:27,69
06:52:32,67
06:52:37,70
06:52:45,69
06:53:00,69
06:53:10,69
06:53:15,71
06:53:20,74
06:53:25,75
06:53:35,76
06:53:40,77
06:53:45,79
06:53:50,80
06:54:00,82
06:54:05,83
06:54:10,84
06:54:20,84
06:54:25,83
06:54:40,83
06:54:55,84
06:55:10,83
06:55:15,82
06:55:20,81
06:55:30,81
06:55:40,80
06:55:45,78
06:56:00,78
06:56:10,76
06:56:20,78
06:56:30,77
06:56:35,77
06:56:45,78
06:56:50,79
06:56:55,80
06:57:00,82
06:57:05,83
06:57:10,82
06:57:15,81
06:57:25,82
06:57:30,81
06:57:40,82
06:57:45,81
06:58:00,81
06:58:05,83
06:58:10,85
06:58:15,86
06:58:20,88
06:58:25,87
06:58:40,87
06:58:55,87
06:59:00,89
06:59:05,87
06:59:15,87
06:59:30,87
06:59:40,86
06:59:48,87
06:59:58,87
07:00:13,87
07:00:18,86
07:00:28,86
07:00:43,86
07:00:58,86
07:01:08,85
07:01:23,86
07:01:38,86
07:01:48,87
07:01:53,81
07:02:03,77
07:02:08,73
07:02:13,72
07:02:28,70
07:02:33,68
07:02:38,64
07:02:43,63
07:02:48,71
07:02:53,72
07:03:08,72
07:03:13,71
07:03:18,72
07:03:23,74
07:03:28,78
07:03:34,77
07:03:44,76
07:03:54,75
07:03:59,77
07:04:04,75
07:04:19,78
07:04:34,78
07:04:39,77
07:04:49,76
07:04:54,75
07:04:59,74
07:05:04,76
07:05:09,78
07:05:14,75
07:05:19,72
07:05:34,72
07:05:44,73
07:05:49,74
07:05:59,73
07:06:14,73
07:06:19,85
07:06:29,83
07:06:34,82
07:06:49,82
07:06:58,82
07:07:13,82
07:07:28,82
07:07:33,83
07:07:43,82
07:07:48,81
07:08:03,81
07:08:18,81
07:08:33,81
07:08:38,80
07:08:48,78
07:08:53,76
07:09:08,75
07:09:18,74
07:09:33,72
07:09:38,71
07:09:53,71
07:10:08,71
07:10:13,69
07:10:18,67
07:10:23,71
07:10:28,75
07:10:33,75
07:10:38,74
07:10:48,72
07:10:53,69
07:10:58,68
07:11:03,68
07:11:18,70
07:11:23,69
07:11:28,70
07:11:38,72
07:11:53,66
07:11:58,65
07:12:03,66
07:12:18,66
07:12:28,67
07:12:43,67
07:12:48,68
07:12:53,67
07:12:58,68
07:13:08,66
07:13:23,67
07:13:33,68
07:13:38,67
07:13:53,67
07:13:58,66
07:14:03,65
07:14:08,67
07:14:13,76
07:14:18,75
07:14:23,74
07:14:28,74
07:14:33,72
07:14:48,72
07:14:53,75
07:14:58,75
07:15:08,72
07:15:13,68
07:15:23,69
07:15:38,63
07:15:43,61
07:15:53,62
07:15:58,63
07:16:03,65
07:16:08,69
07:16:13,70
07:16:23,68
07:16:38,63
07:16:43,62
07:16:48,64
07:16:53,65
07:17:08,66
07:17:13,64
07:17:18,62
07:17:23,65
07:17:28,64
07:17:33,66
07:17:38,67
07:17:43,65
07:17:48,61
07:17:58,64
07:18:03,66
07:18:08,65
07:18:13,69
07:18:18,70
07:18:23,67
07:18:28,64
07:18:38,65
07:18:53,65
07:19:08,65
07:19:23,66
07:19:28,66
07:19:33,67
07:19:38,69
07:19:43,70
07:19:48,80
07:19:58,81
07:20:03,80
07:20:08,79
07:20:23,79
07:20:28,80
07:20:43,80
07:20:58,80
07:21:13,80
07:21:20,83
07:21:35,83
07:21:45,80
07:21:50,73
07:21:55,72
07:22:00,73
07:22:05,77
07:22:20,76
07:22:30,74
07:22:35,73
07:22:40,72
07:22:45,70
07:22:50,64
07:22:55,68
07:23:00,69
07:23:05,68
07:23:10,69
07:23:20,67
07:23:25,66
07:23:40,67
07:23:55,68
07:24:10,68
07:24:20,68
07:24:25,69
07:24:35,66
07:24:45,68
07:24:55,69
07:25:00,69
07:25:05,68
07:25:15,69
07:25:20,71
07:25:25,72
07:25:30,70
07:25:35,67
07:25:50,67
07:25:55,76
07:26:00,76
07:26:05,74
07:26:10,70
07:26:15,68
07:26:30,69
07:26:40,69
07:26:45,70
07:26:50,78
07:27:00,76
07:27:05,74
07:27:10,73
07:27:25,72
07:27:30,74
07:27:35,75
07:27:50,75
07:28:00,76
07:28:05,76
07:28:10,77
07:28:25,76
07:28:30,72
07:28:35,72
07:28:45,71
07:28:50,70
07:28:55,75
07:29:00,77
07:29:05,76
07:29:10,79
07:29:20,74
07:29:25,67
07:29:35,67
07:29:40,68
07:29:55,68
07:30:05,67
07:30:10,66
07:30:25,66
07:30:30,67
07:30:40,72
07:30:45,74
07:30:50,75
07:31:05,75
07:31:20,75
07:31:25,76
07:31:35,72
07:31:40,73
07:31:45,75
07:32:00,74
07:32:10,74
07:32:15,70
07:32:20,69
07:32:25,70
07:32:30,69
07:32:40,70
07:32:50,74
07:32:55,76
07:33:05,80
07:33:10,82
07:33:20,81
07:33:35,81
07:33:45,79
07:33:50,78
07:33:55,77
07:34:00,69
07:34:05,68
07:34:10,70
07:34:25,70
07:34:30,71
07:34:35,72
07:34:40,73
07:34:45,73
07:34:51,73
07:35:01,74
07:35:11,73
07:35:26,73
07:35:41,72
07:57:34,70
07:57:49,87
07:57:54,89
07:57:59,85
07:58:14,85
07:58:19,84
07:58:24,81
07:58:29,79
07:58:34,78
07:58:49,78
07:58:59,81
07:59:04,83
07:59:09,81
07:59:14,76
07:59:19,75
07:59:24,74
07:59:39,74
07:59:49,71
07:59:54,67
07:59:59,61
08:00:09,62
08:00:24,62
08:00:52,61
08:00:57,67
08:01:02,74
08:01:07,74
08:01:12,74
08:01:17,75
08:01:22,76
08:01:37,76
08:01:42,77
08:01:47,78
08:01:52,77
08:01:57,76
08:02:07,75
08:02:17,76
08:02:22,75
08:02:27,76
08:02:42,76
08:02:47,75
08:02:52,74
08:03:02,75
08:03:07,75
08:03:12,76
08:03:22,77
08:03:27,78
08:03:32,78
08:03:47,78
08:03:54,73
08:04:04,72
08:04:09,70
08:04:24,70
08:04:39,70
08:04:44,70
08:04:49,72
08:04:54,78
08:04:59,71
08:05:04,65
08:05:14,67
08:05:19,68
08:05:24,67
08:05:34,68
08:05:39,69
08:05:54,70
08:05:59,71
08:06:14,71
08:06:19,72
08:06:24,73
08:06:29,73
08:06:34,74
08:06:44,69
08:06:49,68
08:06:54,70
08:06:59,72
08:07:14,73
08:07:19,73
08:07:34,73
10:41:01,70
10:41:11,70
10:41:16,69
10:41:21,86
10:41:26,115
10:41:31,123
10:41:36,118
10:41:41,112
10:41:56,113
10:42:06,112
10:42:11,107
10:42:16,101
10:42:21,95
10:42:26,90
10:42:31,83
10:42:41,82
10:42:46,81
10:42:51,80
10:42:56,81
10:43:06,82
10:43:12,83
10:43:17,82
10:43:32,83
10:43:42,82
10:43:47,80
10:43:52,81
10:43:57,82
10:44:02,83
10:44:07,81
10:44:12,77
10:44:22,78
10:44:27,74
10:44:32,70
10:44:47,70
10:45:02,69
10:45:07,68
10:45:12,69
